customer_id,song_id,score
K42995,1019,4
L3496,2418,5
M14437,37,3
J34754,22,4
F2320,1746,3
J7284,1533,4
F25120,1266,5
F42980,711,4
H51602,4465,4
H47152,66,5
O13309,36,4
G48061,270,5
M33067,1825,4
M44787,5,4
L36616,3712,3
G52591,2814,4
K2305,1970,3
F45760,1613,5
I42553,385,5
K41705,418,5
I19823,7038,2
G40541,3444,4
L36936,604,4
J16254,1,4
J51694,250,5
M30997,1544,3
J11944,4,5
N41568,3919,3
O43069,5168,4
J15294,496,5
K12085,475,5
N31308,2112,4
M20437,1123,4
M40587,2758,3
K37795,169,3
L19146,9864,5
N4938,140,4
G33351,7435,3
O39329,209,5
L10176,4132,4
J48044,864,4
O13679,984,3
N22998,782,5
K34935,6424,4
J12504,1645,4
N15798,61,2
M24077,9135,3
G48321,1423,2
N31628,48,3
M51527,3621,4
N49818,153,5
H35222,22,5
M35097,294,5
G27321,695,3
M2277,956,4
H38522,21,5
N2248,28,5
N26308,2459,4
K38815,959,2
G13021,6925,5
I8533,352,4
F49530,1462,4
M25227,26,4
F14860,212,4
K53335,14,5
H16812,5003,4
L31856,1823,5
I28483,1550,3
L40876,3208,4
K40225,65,4
O41289,1477,5
G6041,807,5
F52070,73,4
H2192,2193,4
M36057,10,2
G31111,1051,2
O25479,3816,3
N26728,9839,5
K26655,971,5
K19625,510,5
J45374,35,4
H2982,1841,4
H37412,1154,5
I50013,9,4
N44348,3608,4
N28698,9239,5
N39658,312,5
H1422,820,4
M51167,161,5
J7264,341,4
K11425,631,5
H44072,716,4
O29559,1427,1
G46501,3283,5
H18222,765,4
J25324,159,5
M28777,298,4
O52079,482,2
O8909,473,4
I14303,125,4
K12395,54,5
O45009,2329,1
O9139,9090,4
I5133,625,3
M50117,501,3
J27044,329,4
H47232,7643,5
M12677,5076,3
H50742,6836,5
H32472,6624,3
M7097,116,3
J11874,8,5
M9477,1028,3
N14548,3850,3
H11352,3279,3
M41547,1535,3
L28646,49,2
M4007,1199,4
L52146,7961,4
M16877,415,3
F16890,548,5
L34146,3,1
N18988,553,4
M34127,5,5
O22269,379,3
J47684,923,4
F33030,4772,2
H35102,281,5
O13229,21,5
L9936,4137,4
M12007,360,4
J32424,5864,5
N52078,3470,4
J154,718,5
M14787,3866,3
G36461,413,5
M20967,2026,5
L32136,2774,5
I43413,341,5
I46613,7290,1
G50751,2,5
I50883,224,5
L41716,1686,4
G13511,3112,4
K27125,17,4
J49184,122,5
K3615,295,3
N11428,287,5
M19937,2977,3
M3357,39,4
L31446,607,5
N28698,4206,5
I23263,3130,4
F17030,4491,4
N37608,124,3
H24902,696,4
N608,9204,4
M46387,5517,5
K21945,35,3
K29115,5969,4
F2370,709,4
G7191,57,5
K44435,1512,5
J644,473,4
F43380,597,5
L52446,50,4
I4073,2935,4
K9095,9739,3
O50409,166,5
G47171,1695,4
L44846,9842,4
G18271,1028,2
N33138,4420,5
G3221,577,4
G15251,204,3
L22466,32,4
I19173,109,4
O13449,178,3
L20176,5141,3
F42690,6343,5
I6703,4068,5
J8114,2,4
N29308,4175,3
I16853,463,3
L9816,1267,5
J7604,5989,4
M7287,578,4
J40104,684,4
J52274,33,4
I53083,2562,4
J15444,622,3
O25439,589,4
J43724,1247,5
N4938,9170,3
K14655,3527,4
H29142,3689,4
H30932,125,4
L11406,545,5
L45386,729,4
L16016,313,3
O25059,1130,5
J3884,11,4
I11673,7576,4
L22156,15,5
G50031,6,5
K16565,991,4
I26293,68,5
N26648,722,5
K45055,997,3
K21695,6479,3
G30271,603,4
I3373,3232,3
N3388,654,2
F28630,755,4
L2846,24,4
I50633,1007,4
H4782,5957,3
L5616,156,5
N30078,237,3
J34404,572,4
I37313,590,5
G1081,546,4
K50495,9758,5
L26846,2265,3
J25464,699,4
H7252,1081,4
L47386,3384,5
F38640,171,3
K4005,3112,3
N13038,3446,4
J24114,204,5
I53093,12,4
N34998,471,3
N33718,2172,3
O39379,1384,4
M41197,1427,3
N23008,13,5
I28583,14,5
N53098,2534,5
G49971,371,5
O24329,345,4
J41674,105,2
L43176,2227,5
O52129,28,3
H49972,6884,4
K39015,882,3
J4064,30,3
I36193,3077,2
K41215,224,4
M49897,166,5
L53306,27,5
M22487,367,4
I51423,7748,5
K30245,994,5
O49299,36,5
N37238,66,4
G34311,175,5
I37433,503,5
K7565,755,3
G11271,561,4
I43943,1444,5
N33878,7716,4
O40009,8076,3
I38923,216,5
N15728,1242,4
M5967,806,4
H13012,1422,3
G17971,2233,3
G7311,3758,5
M26577,59,5
F5590,348,5
N13128,43,4
O3529,947,3
I32093,249,5
O24799,724,4
G50031,4820,3
H11682,1743,5
I31633,171,3
F32160,2030,4
O35039,217,5
J25134,712,5
M29357,3217,3
K45055,1158,3
L11406,478,4
F10790,752,5
K37645,4235,3
O11729,25,5
J47944,1680,4
N27408,606,2
J52974,99,5
M48327,554,3
F10520,1949,4
F21030,172,5
L33966,320,5
K36685,79,3
N24588,212,5
N16098,734,5
I18343,8,3
L5756,85,5
M24727,84,5
F41160,81,4
J31624,2145,5
J27384,3183,4
I20713,264,3
J17284,917,4
N42208,28,4
L37236,5116,4
L38546,198,5
N7518,1743,5
F17580,650,4
K46405,8645,4
L15466,5199,5
L17296,5709,4
L4096,586,4
J24644,2657,4
M25877,295,4
J50694,187,5
L24496,4264,4
F48850,633,5
G33091,53,1
M21447,9114,5
K36325,175,4
O52849,3159,3
M17717,5290,3
I34813,9955,4
H11992,527,4
M20787,2326,4
O1519,746,4
L36616,70,4
F31090,2316,4
F17260,4841,4
J1024,523,3
K49815,12,4
G12691,3670,4
M17717,441,4
K49895,395,5
I16513,498,2
J22064,122,4
G38101,283,3
G14311,496,1
O36779,2044,3
J53074,3426,4
K6185,5592,5
O17819,3081,3
H19262,8726,3
M14107,779,5
N15768,959,4
H202,2643,4
J11904,12,5
N25758,230,5
K47955,2540,4
K22645,1441,5
G29101,17,5
N29308,2655,5
J10694,176,3
G6761,988,5
J10054,3139,4
K31735,313,4
M7637,5162,5
F43540,27,5
F27920,1081,4
H3722,19,5
H8572,87,5
L27676,3257,4
G32031,908,1
H33212,703,5
G38901,23,5
N16608,294,5
L10176,43,5
K2205,22,4
J4254,6369,4
H19282,386,5
I9263,1857,5
O28379,3670,5
J9044,562,5
O3339,7646,5
H19002,2401,3
O22429,6641,5
O48879,423,5
J5494,692,3
J22964,108,3
K5075,65,4
I2633,1454,4
H29382,3424,3
I2833,950,4
K33565,447,2
J28784,1454,4
M11107,557,5
K16755,164,3
J6364,5,4
K49455,265,5
F20960,1713,2
F51730,9720,5
J3814,5452,3
H7652,5709,4
N15488,4,3
L51806,6250,4
H26572,912,4
G35321,73,3
L8146,864,3
F8470,2169,3
H43542,9631,5
O17379,361,3
L51436,54,5
O10509,46,5
O4489,119,2
I39963,123,4
G24271,13,5
I39733,440,4
N26518,7283,3
G1081,8692,4
H2412,1436,4
J7654,7174,4
N33358,3725,5
K705,1565,3
K23495,331,2
G7941,132,1
O41719,2211,4
J29164,3478,3
F8300,1867,3
K35985,2623,3
O44059,34,5
F4780,2085,3
L39316,181,5
J47534,14,4
J38154,5854,4
H21802,425,3
I7373,5522,5
G38391,3,5
O34599,17,1
O6389,10,4
J32554,181,3
I16273,7076,5
F15500,145,4
G45001,2213,3
N25718,248,4
K31885,1695,5
K9825,4857,4
M20557,1632,5
H35352,5706,3
F12430,61,3
J47944,2432,4
I26613,169,5
I6473,767,4
O49289,543,5
J12304,5621,3
O16389,723,5
K33695,5015,3
I50303,203,5
H36342,113,4
O50809,460,5
G17241,187,2
N21988,318,5
K26365,556,3
N40918,611,2
M7637,5,4
J37064,39,3
O11509,1037,5
O1339,2415,2
H35422,9165,5
J46794,233,5
L28116,4741,5
G52461,4322,3
N21258,246,4
I31113,2481,5
L24116,601,4
O1919,1021,2
L23326,183,5
L52676,7061,5
K16565,9470,3
G44851,2962,4
F50970,827,4
I14913,5473,5
M32647,2122,3
K53165,1400,5
O26679,6610,4
N52798,1569,3
J28664,2011,4
L5576,20,3
J1624,4597,4
I31253,3229,2
I18563,216,4
H6512,5988,4
L27966,2124,5
G11791,402,5
I30413,4807,4
F4490,1,5
F35120,2526,3
J53234,819,4
L2206,3877,3
F2160,6288,3
I30903,6904,2
F15560,626,5
M49687,6462,4
N40028,178,5
K26565,85,4
K2545,131,4
I43673,4448,5
M11677,51,3
J46884,1114,4
M32907,235,4
F16760,439,3
I52923,363,4
L46006,9253,5
M5367,1888,5
N32258,16,4
N15848,116,3
M23977,46,5
N4008,4504,5
O18639,2898,4
O29569,5472,4
K35255,216,4
I53083,105,4
J49014,8078,4
K8025,156,4
L8696,468,4
I16003,54,2
M17517,4177,5
L12006,3365,3
M22897,6296,5
N45938,107,4
H41312,2458,1
O26649,506,3
H15702,8044,4
K14445,1133,5
M6367,8709,3
F34650,635,3
J16734,8853,5
I27273,1276,4
O52239,2711,2
G5811,8579,4
N31318,196,5
J46294,250,5
J39824,452,4
L20556,1571,3
M46837,2445,3
O39809,3252,3
J11854,198,3
J6464,106,4
L29366,109,5
H38702,2518,4
O40979,486,3
J13434,943,4
K40195,925,4
F38640,163,5
M2337,1094,4
F4330,1012,4
H15212,1433,4
K33565,357,3
H4442,732,5
H222,2751,3
K46785,1056,2
M8257,58,2
H33342,478,3
G40891,559,3
F50430,949,5
G14781,4892,4
O41019,3412,5
O19289,1069,5
O23509,3306,4
O35379,323,4
G23561,71,3
M22167,1363,4
I50843,69,3
N47808,57,5
O38079,307,5
K42105,796,4
O21739,36,3
O19559,490,5
G45761,269,3
L46236,1927,5
G22151,1936,3
M39147,4219,4
N23598,68,5
K7975,325,4
O27019,3547,5
F35840,1078,3
I12833,145,2
J13454,1381,4
H52122,675,4
J26914,36,5
K44505,518,4
M30607,3708,4
H27872,5277,4
G40211,23,3
L50966,257,4
F37320,7043,4
L30616,207,5
O23129,7348,4
M1737,325,5
O50609,364,3
L33696,2417,4
H48722,303,4
J9684,236,3
G24431,2804,5
I24763,1,5
I16713,357,4
K45745,9300,2
G15131,468,5
F42260,1193,5
M17287,52,3
I11473,455,4
I16513,5,4
G19341,7027,3
F51110,267,2
J31784,37,4
J12974,97,3
G50141,137,4
O49279,222,3
O26549,488,5
O38039,5560,4
I46263,147,3
F42730,1937,4
J42494,344,5
M43997,80,5
L24266,6397,4
L49616,543,3
G8861,4190,3
K43665,105,3
F48990,362,5
J28184,6133,2
O26449,131,4
G4721,2335,3
M19957,27,5
N25088,1209,3
G49371,1453,3
N33708,568,5
I46263,3302,5
O44369,2025,1
O19579,7968,3
N51038,5113,5
F43600,2721,5
O18749,6534,4
H1182,1819,3
J11854,59,4
I24823,1862,3
O35659,3790,3
I51643,3300,4
I8013,714,3
J18704,194,4
G52801,5457,4
L37596,284,5
H32862,340,5
K30075,23,5
K33005,234,3
L50206,142,4
H50892,1074,4
I16993,1098,2
J52464,614,4
K20795,69,5
O49279,1686,2
M8597,2393,5
O31999,2553,5
M24567,1588,3
L9006,1378,4
I3483,7546,2
K1125,397,4
H27772,307,5
J15524,113,4
K18215,856,3
L19186,906,5
H27202,76,3
L12716,5226,4
J27214,5,4
J16114,126,5
O25549,2175,4
J17654,119,5
N3088,3066,4
J47494,581,4
J15244,1081,3
G18351,265,3
L26736,1907,5
N31788,864,5
O2069,8,2
H43002,1563,4
F27110,4631,4
M19917,1124,3
F12280,448,2
L2186,9647,5
N31288,5793,3
I42273,3723,3
F46860,8621,3
M47717,7109,3
N23178,1015,4
K25535,3925,3
O8569,399,3
I51833,293,5
J11914,263,4
M29397,1,3
O23839,445,4
K31305,49,1
I32393,299,3
L13036,3186,5
K27225,2968,5
I3123,896,2
M32717,65,1
F25170,4855,5
F10920,2035,3
M30127,6076,4
I49283,9975,3
M44917,150,4
F47500,1049,4
K33645,93,3
O28939,287,2
L49406,2828,2
I1833,25,4
M37,5462,4
H25512,1339,3
K12045,2931,5
I4133,3013,3
N44348,4867,5
O52659,969,4
L49606,28,4
L19976,354,3
L41276,9543,5
I37073,2448,5
G26231,133,4
I36213,253,3
L7216,730,5
H50232,1232,2
N15028,260,5
F15040,469,5
N28288,403,4
M36987,596,3
J8024,2281,3
I6153,2633,3
N37198,5775,3
H15152,575,3
M36547,8488,3
F32940,3457,3
H19182,258,4
N33478,5717,4
M1387,577,4
K5365,5347,4
O51759,1078,1
O51739,695,5
G30141,4314,3
G45791,294,4
L49406,2105,3
M1197,461,5
I5893,16,4
G30021,4224,5
F12940,46,5
F35010,126,5
L12026,35,3
O52609,38,2
L29746,2489,3
I20183,1,5
K29705,601,5
H15962,4660,4
M7497,828,5
O40929,2125,5
O5139,6505,4
M25597,3687,3
K14095,3322,4
F18500,129,4
H36912,2484,4
L22756,2465,5
M20797,6924,3
M14797,3704,4
I28523,6769,5
M22377,373,4
F33480,840,5
N19158,3787,4
O51049,418,5
F44660,8823,5
F31160,7439,4
K28255,358,5
M29547,877,3
O17809,97,4
G37351,30,4
I50003,155,4
F1740,388,5
L10266,181,4
L2966,1301,3
K7525,4070,3
H21382,415,5
L53366,166,3
L14866,1500,3
H40622,1456,5
N13658,903,3
I27133,1027,4
G35451,211,2
N17838,1710,5
G25331,342,1
H7932,9984,4
J35454,975,4
K25535,3507,4
K16315,81,5
I47683,191,4
N38258,1679,5
K25535,4358,5
I1053,624,5
L50256,7693,5
F15500,25,5
G5161,3197,3
O42299,1360,3
I37543,428,4
N8628,2254,4
N25448,375,3
L25306,365,4
O359,352,3
M35567,356,4
J1654,725,3
L35526,1542,5
L15466,266,4
M20787,409,4
F17370,2029,2
N45458,313,5
F8060,1588,3
I12623,625,2
I39653,678,4
G33681,21,5
N37198,1632,5
G41931,467,4
M41057,3,3
J20054,183,3
M46837,1308,3
I27823,5411,5
F30100,51,5
L29736,3056,5
J35354,4051,5
N50218,5979,4
L29176,203,4
M17927,79,3
F35540,923,3
F27880,6772,4
N34358,2778,3
H26912,6917,4
G19641,1511,4
H17312,5889,3
I6473,165,3
H7482,338,2
K36625,1087,4
I28583,35,4
I35913,16,5
I47123,669,5
K52145,5508,4
N20208,2275,3
K27895,5767,4
K1495,934,4
N5658,616,2
N16298,347,4
F28950,5237,5
K21585,405,3
I23023,249,3
H21792,7,5
J51124,66,4
L52226,292,3
L39476,2705,5
F36460,423,4
J53234,1148,5
F14060,1276,4
I38153,178,5
N50008,1081,4
L48346,62,5
J33634,3008,5
G28321,1449,4
F2160,8681,5
K8475,85,5
O52069,4341,4
L19046,93,4
I34103,321,3
K38755,9256,4
G27901,87,4
K40295,6,5
M1987,2240,4
F21460,3618,3
L23466,480,3
N34268,5492,5
F42220,72,5
L33556,798,2
I32453,16,4
K44495,297,3
J40484,342,4
L41746,321,3
G26341,1478,5
L30566,20,5
J2424,2215,4
N11028,41,5
F34630,743,5
G33641,52,3
J49644,3264,5
I52893,373,4
I35083,736,3
H39702,8939,4
J14784,630,3
H28032,320,3
G46561,3341,4
N6438,14,4
L11476,1830,4
K51575,1419,2
H52902,539,4
F17330,5777,5
J20974,2298,4
N41568,2122,4
M11757,20,3
I11103,462,4
O9499,71,4
O8569,11,4
N13948,656,4
M31257,1815,5
F17960,2449,4
H7932,7359,4
M48897,4,4
H23322,291,5
L28356,1159,5
G49161,814,2
O47899,5990,3
J38934,1,5
O1819,34,2
N32728,480,4
I6943,2807,4
I42373,5802,4
H30272,82,3
O29699,6237,5
H14342,5278,4
J36854,2012,4
N10438,96,4
L2786,190,5
F16970,24,5
G35661,5471,4
L7216,1369,3
I19893,9843,4
N2988,296,5
N7558,432,4
L23596,1914,3
K26775,571,5
K48675,576,4
I12153,2841,3
O919,5385,2
F36650,939,4
I37543,393,3
F18640,4902,3
M8097,1601,4
I11013,160,5
J10064,1707,3
L43606,470,5
M3447,660,4
J48044,1633,3
G35491,42,5
H46732,495,5
G11031,94,3
G2861,2535,4
N8088,6518,3
N21428,321,2
J39494,1022,5
K18065,1312,1
F17030,8300,3
J23744,3245,3
I46333,754,4
F32020,805,3
J8674,469,5
K22755,583,3
I12243,1336,2
M18497,1226,3
N43878,2001,5
F2140,359,4
G19801,1858,4
G11001,3932,5
F760,1856,3
O27449,133,4
K27605,153,4
H24892,8,4
H18222,11,3
L41416,2974,2
G49871,4762,3
M35567,171,4
K41735,4951,3
H15932,4185,4
K36625,1095,4
F48680,453,4
J25234,40,1
M48497,79,3
K36625,2175,5
F24520,1055,5
J19644,1968,4
N17488,287,5
J8734,261,3
J27064,5896,4
F20230,20,5
M26537,2396,5
M40147,447,4
M30997,1278,4
M3017,2,3
G34331,36,4
I16753,51,4
L44846,5231,5
N25848,93,3
L38446,424,3
N26268,3502,5
F24340,190,2
I47703,35,5
M24727,9911,4
H20662,7001,4
I38153,5032,3
K30915,38,4
F26440,6323,3
H21352,2869,4
F40330,722,4
M37667,5434,5
L25336,4173,4
J37844,442,4
G25331,294,3
F24850,296,5
K48895,413,3
K29655,6502,4
L23916,1659,4
M7207,4631,3
O27059,3218,3
H52852,817,5
F47970,135,5
G11201,5889,2
F18500,3352,4
I3253,45,5
N27668,1970,3
G42091,13,5
N17808,616,5
J9354,372,3
K23845,2660,5
G15951,37,5
F37980,168,3
O35959,134,5
H34612,71,3
O39019,2608,4
G23391,400,5
O24599,377,5
L13036,7,5
J44804,621,4
H41292,948,4
N12718,739,3
I39013,3768,3
K12965,37,1
O3819,825,4
K15875,915,1
J35594,516,5
K30075,2092,4
L6596,3608,4
F7060,2051,4
J15934,155,4
N7748,3744,3
L38446,38,3
H20992,2224,5
L8146,8694,3
K12125,2814,2
I25323,60,4
F11450,767,2
M18007,1984,4
L38926,2430,5
G9801,1605,4
M16607,53,4
I24823,126,4
J12014,1648,5
O29519,388,2
M51527,7568,4
K9785,6534,5
I32263,5998,4
G18591,309,5
K42355,1987,5
G51441,245,5
K37425,2559,4
J25134,5629,5
I47063,420,3
L12266,6331,5
L316,3703,3
L26006,282,3
F38030,1167,5
O44599,9703,4
L35306,403,5
F31870,3151,4
O42579,6378,4
L51676,6464,3
N10648,3073,3
G40661,4155,5
F49400,138,4
F880,4494,4
H13692,170,4
N29628,3181,1
O41629,8,5
G34361,3975,4
M29547,9,3
J51074,3384,5
G41531,114,4
I39963,20,2
N45238,28,4
F2370,5146,4
I2993,156,4
F16060,1398,5
I19633,1162,5
M14157,21,5
O22299,3344,5
N28638,4760,5
G4111,130,5
L14596,205,5
F51360,6231,5
O5859,3948,1
K29655,120,3
O25319,3671,4
N44788,7161,4
N13858,406,5
J41464,7,5
G17731,1417,3
O32949,3398,3
J16874,2267,4
M42747,4620,5
N49898,19,5
M4867,107,3
M45617,1033,3
F40280,60,3
F41800,8607,2
H30932,34,2
N40418,621,2
F22880,2431,4
N9248,22,3
N47798,90,2
F45080,3758,4
O17819,1295,3
O36829,9806,4
L49106,55,4
H6362,665,2
O24049,2483,4
K42325,3523,4
I49083,112,4
O46109,5578,5
F7660,1062,2
N41348,217,4
F23380,964,5
M8237,1088,3
F3590,191,5
O5019,5854,5
K44555,2127,3
G35741,9077,4
L42416,1158,2
M827,483,4
O46919,2021,4
O27839,1237,5
K1745,168,5
G35451,3072,3
H33222,30,4
I29803,5135,4
M51917,3195,5
G25871,319,4
I47173,898,4
K32205,3267,3
J36714,3646,2
M2087,2177,3
I5933,4797,4
N43018,1606,3
J53354,27,4
F8610,132,3
O33799,67,4
I17303,4957,4
O26049,8,5
M36657,69,3
J20874,1208,3
L52286,4992,3
G36781,607,3
F48630,18,4
M42117,103,5
K41865,199,5
H7482,4408,5
H5882,1142,5
H4952,475,4
K41465,1270,2
F15510,2527,5
N15388,10,4
F47150,5540,3
J6674,3034,3
O30679,890,5
K25775,2892,3
K27335,121,3
N15218,1522,3
J6544,347,4
G43681,932,3
L42536,129,5
M38287,901,5
G15461,71,3
N10438,69,4
O38719,646,5
N18778,1825,5
H24642,3885,5
K23475,44,3
O17379,64,5
G14401,64,3
N33958,2102,3
O29559,1164,3
O47609,6,4
G4191,168,3
K39885,4764,4
L52286,1,5
K25605,120,3
N37178,1236,4
F12630,508,4
O15249,1012,5
L51076,475,5
G6421,3066,4
H5752,3291,4
L40876,1926,4
N35858,321,5
J23184,2571,4
K34955,22,2
M47827,1648,3
H37742,5781,5
N14918,1332,3
K16935,2353,3
H7942,210,3
I46213,632,4
G1091,145,3
F26590,5387,3
O52239,1366,4
L9656,18,4
F11960,1002,4
O29699,915,3
H46062,660,4
G21511,766,5
O50649,3770,5
J39784,394,3
H40042,244,4
K21295,3002,2
F710,18,3
L37596,117,5
J45944,7620,4
F51730,556,2
I20843,4545,5
K13385,42,5
N2818,14,3
O35989,497,4
N9328,1946,5
N19528,343,5
N19158,282,5
O1799,427,4
G3391,2339,3
I40393,3521,5
N2558,4967,4
M33617,24,4
N48778,473,4
F19090,1402,2
O3819,5,4
M46747,1294,5
F26970,4713,5
F19120,118,4
I1093,3462,3
H20062,1093,3
N46088,591,5
F46010,547,5
K24615,8094,5
I363,1821,3
F34010,1332,4
H50152,3388,4
G25651,227,3
N658,32,4
O329,377,4
G1081,306,4
J20664,15,3
L13176,1877,4
G13341,306,5
O38559,76,4
J1274,3678,3
K29505,3620,5
J12624,967,3
O4139,4881,5
O19559,560,1
L40496,2318,4
O41309,7030,4
G15181,226,4
I37223,2939,4
K24115,6061,4
J18564,4151,4
I4353,8151,4
L10316,46,4
N7748,9716,3
M36747,196,3
J44854,2629,5
G43061,3313,3
H22102,6283,4
J45424,514,5
N12518,107,4
J53214,614,5
H21442,59,5
M27707,318,4
K2645,495,4
L30746,5677,4
H18482,3589,4
F45830,338,4
O35769,945,5
K5075,83,5
L2966,66,5
J23964,12,5
J43904,428,5
J38994,1590,3
M43407,2350,3
G5711,401,5
I17303,2528,4
H26502,1544,5
J11854,114,5
G50811,8595,3
K13305,549,3
I33253,7700,4
J10114,2956,3
G16441,378,5
I49603,2563,4
H44102,9773,4
L38926,171,3
N36268,2972,4
F28900,681,3
K10965,1537,5
H26912,757,5
O45359,259,5
O10729,786,3
O26749,324,4
K39795,551,4
J12434,417,5
M3177,1021,4
G40891,636,3
J19584,953,5
G37171,2360,5
F26590,2474,2
K21835,942,3
O46919,15,3
H762,104,3
G28371,2554,3
L51076,2040,5
O38249,8398,4
K18105,320,3
H52882,375,5
G33261,652,4
J19264,465,3
G8591,838,4
I7933,54,4
I22983,100,5
I28233,1362,3
H20832,2,5
M51027,1203,5
F42140,555,4
M33207,135,5
N9398,839,5
F5070,251,5
I31383,4702,3
G37641,1591,5
I26893,3239,4
F39170,98,4
G51051,523,4
I47803,4523,3
I44533,1219,3
O19959,1925,3
N37978,533,3
M46217,535,5
K41885,1474,4
F20430,2561,5
O36849,695,4
I1053,3933,5
L12966,102,5
M15307,121,1
I20373,3680,3
H7792,56,3
F3520,8744,3
N47858,441,4
F5150,6146,5
O34639,523,4
O42419,3,3
M19957,1706,5
L10126,1072,2
J11874,291,4
I11813,407,4
N11938,1148,4
F10640,476,4
I12623,3692,5
G39691,1431,4
K23565,233,3
K27495,209,5
F47080,1960,4
K26565,7182,4
L40446,7613,4
J46504,1724,5
I36973,2548,4
I44943,292,4
N11658,2286,3
N8958,725,5
J16794,8157,3
H25512,1498,3
H39112,3821,2
F3770,185,5
O40269,644,2
J25994,2262,4
K47855,909,5
M6847,6901,4
M20517,1,5
L51596,814,5
F49710,303,3
F40490,3,3
G32151,3,1
N40868,8,3
J14074,1507,2
G11281,2786,3
F29670,1906,3
L9786,5642,2
K36525,3901,3
F2510,233,3
L27676,5617,4
J2424,7436,4
K45105,85,5
J53154,1741,5
F5180,369,5
N14128,200,5
L9856,5498,3
M38437,8990,4
M11687,100,2
J38314,4073,5
J40494,2148,2
F17580,301,4
G31941,5410,4
K53045,9659,3
L8696,559,4
N39478,21,4
N27878,9165,5
M34877,3040,3
L36166,3366,4
H39702,9111,3
H3142,2838,4
K34115,1915,3
I16793,4696,4
F23120,2401,3
M31537,25,5
F50390,9266,3
N21308,61,4
H16422,8813,2
L35586,5527,5
L28856,273,5
I21163,1795,3
L3416,8350,3
J43434,94,5
K32145,164,3
M33967,96,3
F35910,358,4
H16362,854,4
G51161,6488,3
J2434,673,4
H27092,908,1
F32670,2116,5
M12727,62,3
K28495,754,4
I47153,46,4
L25576,139,4
J45114,527,4
H52332,250,5
N41848,687,4
H34042,889,5
I1603,4040,4
F44210,259,4
M28967,7660,5
K33035,414,3
O9219,57,5
M16477,9367,4
L15466,5813,5
F16620,823,4
N46328,161,5
K49785,18,4
H43322,293,5
N36018,54,3
G30391,573,1
F2490,7198,4
H11902,1315,4
G11631,1810,3
H27272,3317,3
M42327,59,5
L24456,8444,3
O48849,1306,4
G39581,218,3
I2033,814,3
L11006,148,3
N47948,397,3
F30560,30,5
I45973,1420,4
N34288,2,5
O39379,64,4
I29593,50,5
L3736,4020,2
F16000,87,5
K21475,5206,5
N15998,7534,3
M30097,601,3
M16277,494,4
H29352,5183,2
F48420,38,5
I33863,4767,3
I30513,6430,4
J14664,918,4
N42568,292,3
K29375,295,3
G5531,221,1
H7102,7716,5
F39900,618,5
F28620,6127,5
O38489,3843,3
N19098,523,3
J37854,9394,5
G12781,278,4
J5254,389,5
N47788,3658,3
J1114,18,4
O24969,6200,2
J20074,4683,3
L46756,4173,5
J29954,5153,3
K12485,62,3
J31224,9101,5
J41354,36,4
H1872,1986,4
F14000,2153,3
J9354,200,4
I47173,833,5
M19797,8585,3
M19297,6588,4
H31892,9737,5
K9095,2732,3
G37951,6337,3
H8692,2835,4
J5024,958,5
F15670,551,4
O12399,7714,5
K44555,157,5
H10202,5098,5
O47599,2778,2
F20780,1759,4
H45632,1372,3
G6731,3481,3
J12494,47,5
G39961,1575,5
L13186,1895,5
O9149,1499,3
H53342,3656,5
F14070,49,4
G33401,1381,1
F23360,105,2
F3770,5471,4
M50637,563,4
N51548,3398,5
J24284,391,3
M1607,1041,3
F8540,3627,5
N48468,35,5
O7649,8132,4
J5254,69,3
N9048,1094,3
J4514,2336,4
F42220,1877,4
L37336,3412,3
M9427,6,4
N51788,1763,5
H23722,42,2
O26499,2858,4
G25051,5,1
H102,591,5
G16451,1311,3
J44754,2059,5
O10229,3266,2
N38358,696,2
H44902,319,4
M6827,840,5
K16545,9416,3
M52257,1872,2
J42054,285,5
H15342,51,4
M11957,1551,4
L49756,3708,4
H39912,8338,5
F6330,296,5
F31090,55,4
I50153,4615,3
F35600,4652,5
O34419,97,4
O41599,2882,2
L33966,26,3
F39900,395,1
O25839,1679,3
I28553,72,5
M41787,3040,3
M50767,9405,5
K52195,460,5
G38031,8231,3
L27886,5,4
M10807,4128,3
H20442,1204,5
N21008,885,5
L4536,16,3
H4272,1265,4
K49465,1462,3
H32482,3151,4
G32121,85,5
F40740,889,3
O19909,447,5
H17972,24,5
J35704,42,5
J15014,46,3
J15684,7909,3
H36572,9445,3
H47872,8002,4
H892,20,4
J39964,46,3
I4743,595,5
O5139,1819,3
F13060,2117,3
L37756,852,5
H39992,143,5
G45981,821,2
M32717,114,1
O45099,5382,3
H49192,2178,4
K35975,404,3
L24426,1745,4
N45018,642,5
K4745,1211,3
O41109,1571,4
F18790,2275,5
M51437,8911,5
N6638,1147,3
F7510,937,5
J47664,178,5
L27386,6102,5
G24301,231,5
L19046,705,4
I23143,365,3
G12161,900,5
M50217,98,4
F35940,1118,5
K53195,583,5
G12911,58,4
K31315,104,4
K52815,4326,3
G28371,134,4
I27743,6778,5
J18484,42,4
H3432,9750,2
K32065,722,5
I6433,1634,5
L616,701,4
N20888,378,3
O30539,542,4
O30159,3248,5
O39379,487,5
I50693,8501,3
L3956,2282,1
F24290,157,5
J50944,9811,2
F5740,527,4
K38065,1427,4
K39595,3835,3
G12261,94,5
F6410,305,4
N42328,7144,4
M41687,4,4
K15835,25,5
G13851,1106,5
